population,city,country,latitude,longitude,original_name,the_geom,cartodb_id,created_at,updated_at
182903,Skikda,Algeria,36.866667,6.9,سكيكدة,0101000020E61000009A99999999991B40DFC2BAF1EE6E4240,2274,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182800,Portmore,Jamaica,17.949994,-76.879921,,0101000020E610000012842BA0503853C06F6589CE32F33140,2275,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182767,Moca,Dominican Republic,19.383333,-70.516667,,0101000020E610000009FB761211A151C0427A8A1C22623340,2276,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182563,Godoy Cruz,Argentina,-32.917782,-68.832092,,0101000020E6100000D9D0CDFE403551C0C26D6DE1797540C0,2277,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182563,Las Heras,Argentina,-32.849121,-68.81562,,0101000020E6100000AA7D3A1E333451C064AC36FFAF6C40C0,2278,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182544,Worcester,USA,42.2695,-71.8078,,0101000020E61000005D6DC5FEB2F351C0D122DBF97E224540,2279,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182544,Ferraz de Vasconcelos,Brazil,-23.520226,-46.344308,,0101000020E610000026E0D748122C47C06687F8872D8537C0,2280,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182526,Águas Lindas de Goiás,Brazil,-15.736026,-48.255861,,0101000020E610000033A9A10DC02048C0EB025E66D8782FC0,2281,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182350,Ilhéus,Brazil,-14.818191,-39.033922,,0101000020E6100000B54E5C8E578443C059C345EEE9A22DC0,2282,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182263,Kushiro,Japan,42.996045,144.466032,釧路市,0101000020E610000077DCF0BBE90E6240132C0E677E7F4540,2283,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182201,Legazpi,Philippines,13.139062,123.7438,,0101000020E6100000F2B0506B9AEF5E40923B6C2233472A40,2284,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
182020,Newport News,USA,37.076,-76.5217,,0101000020E6100000AF946588632153C07D3F355EBA894240,2285,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
181900,Iquique,Chile,-20.2167,-70.142223,,0101000020E61000004C6F7F2E1A8951C00F0BB5A6793734C0,2286,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
181860,Brownsville,USA,26.0183,-97.4538,,0101000020E610000030BB270F0B5D58C04D840D4FAF043A40,2287,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
181702,Donostia,Spain,43.318334,-1.981231,,0101000020E61000005B24ED461FB3FFBF399A232BBFA84540,2288,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
181556,Valencia,Philippines,7.9,125.083333,,0101000020E61000005D6BEF5355455F409A99999999991F40,2289,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
181418,Tunja,Colombia,5.539982,-73.345634,,0101000020E6100000AF9811DE1E5652C0F6B6990AF1281640,2290,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
181260,Overland Park,USA,38.889,-94.6906,,0101000020E610000087A757CA32AC57C06F1283C0CA714340,2291,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
181210,Tilburg,Netherlands,51.560596,5.091914,,0101000020E61000009D2D20B41E5E14405B22179CC1C74940,2292,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
181100,Miskolc,Hungary,48.096363,20.762386,,0101000020E6100000A2ED98BA2BC33440B0C56E9F550C4840,2293,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180900,Anseong,Republic of Korea,37.018468,127.268207,안성시/安城市,0101000020E6100000BB63B14D2AD15F40E202D0285D824240,2294,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180797,Mitaka,Japan,35.702708,139.560831,三鷹市,0101000020E6100000A872DA53F27161409C51F355F2D94140,2295,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180702,Petropavlovsk-Kamchatsky,Russia,53.016667,158.65,,0101000020E6100000CDCCCCCCCCD4634012F6ED2422824A40,2296,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180617,Loja,Ecuador,-3.983333,-79.2,,0101000020E6100000CDCCCCCCCCCC53C0DC9E20B1DDDD0FC0,2297,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180600,Mukdahan,Thailand,16.569572,104.523121,,0101000020E610000074B680D07A215A40A2B77878CF913040,2298,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180454,Shibin El Kom,Egypt,30.560456,31.007948,شبين الكوم,0101000020E6100000901150E108023F40D3D85E0B7A8F3E40,2299,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180414,Uşak,Turkey,38.682301,29.40819,,0101000020E6100000E38DCC237F683D409983A0A355574340,2300,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180353,Reggio Calabria,Italy,38.111301,15.647291,,0101000020E610000082FDD7B9694B2F408C81751C3F0E4340,2301,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180180,Antsirabe,Madagascar,-19.866667,47.033333,,0101000020E61000005470784144844740BE8575E3DDDD33C0,2302,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
180000,Waw,Sudan,7.7,28,,0101000020E61000000000000000003C40CDCCCCCCCCCC1E40,2303,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179992,Reims,France,49.258329,4.031696,,0101000020E6100000F4A78DEA74201040E04DB7EC10A14840,2304,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179937,Amadora,Portugal,38.75776,-9.224547,,0101000020E61000006FD40AD3F77222C0C51B9947FE604340,2305,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179755,Kitale,Kenya,1.04,35,,0101000020E61000000000000000804140A4703D0AD7A3F03F,2306,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179745,Santa Teresa del Tuy,Venezuela,10.27085,-66.70412,,0101000020E6100000691D554D10AD50C0423EE8D9AC8A2440,2307,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179735,Fuenlabrada,Spain,40.290206,-3.803548,,0101000020E61000003221E692AA6D0EC02E8D5F7825254440,2308,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179697,Barra Mansa,Brazil,-22.54848,-44.170862,,0101000020E6100000881057CEDE1546C095826E2F698C36C0,2309,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179689,Geelong,Australia,-38.148544,144.361348,,0101000020E6100000334FAE29900B62402E02637D031343C0,2310,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179602,Alcalá de Henares,Spain,40.481979,-3.363542,,0101000020E61000008AC745B588E80AC0ED2DE57CB13D4440,2311,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179590,Santa Clarita,USA,34.4049,-118.5047,,0101000020E6100000A3923A014DA05DC0401361C3D3334140,2312,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179526,Taunggyi,Myanmar,"20,78","97,04",,0101000020E6100000C3F5285C8F42584048E17A14AEC73440,2313,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179482,Hino,Japan,35.679765,139.412094,日野市,0101000020E6100000179CC1DF2F6D614094FB1D8A02D74140,2314,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179352,Izumi,Japan,34.480026,135.428073,和泉市,0101000020E61000009FE925C6B2ED6040679DF17D713D4140,2315,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
179274,Kragujevac,Serbia,44.012793,20.911423,,0101000020E61000007CD2890453E93440124F7633A3014640,2316,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178965,Takaoka,Japan,36.751218,137.026517,高岡市,0101000020E610000038F92D3AD9206140511553E927604240,2317,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178915,Tiaret,Algeria,35.367355,1.322032,تيارت,0101000020E6100000603FC4060B27F53FD482177D05AF4140,2318,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178884,Lyubertsy,Russia,55.686462,37.898155,,0101000020E610000094DE37BEF6F242402FF99FFCDDD74B40,2319,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178846,Turku,Finland,60.451813,22.26663,,0101000020E6100000EA211ADD414436402E742502D5394E40,2320,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178538,Ambato,Ecuador,-1.241667,-78.619722,,0101000020E610000026A77686A9A753C0E25B5837DEDDF3BF,2321,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178526,Vila Nova de Gaia,Portugal,41.123876,-8.611785,,0101000020E6100000E15D2EE23B3921C03161342BDB8F4440,2322,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178517,San Fernando de Apure,Venezuela,7.894,-67.473,,0101000020E610000083C0CAA145DE50C0FA7E6ABC74931F40,2323,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178363,Norilsk,Russia,69.333333,88.216667,,0101000020E6100000D6C743DFDD0D56405D6BEF5355555140,2324,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178205,Syzran,Russia,53.166667,48.466667,,0101000020E6100000AC8F87BEBB3B48404529215855954A40,2325,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178192,Split,Croatia,43.508132,16.440193,,0101000020E61000009AED0A7DB07030408A0629780AC14540,2326,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178148,Padang Sidempuan,Indonesia,1.378611,99.272222,,0101000020E61000001CD0D2156CD15840637E6E68CA0EF63F,2327,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178021,Trondheim,Norway,63.430515,10.395053,,0101000020E6100000965F066344CA2440FEB7921D1BB74F40,2328,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178020,Birjand,Iran,32.864904,59.226247,بیرجند,0101000020E6100000B8E864A9F59C4D40FD169D2CB56E4040,2329,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
178000,Dutse,Nigeria,"11,712","9,360",,0101000020E6100000B81E85EB51B82240068195438B6C2740,2330,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177994,Providence,USA,41.8231,-71.4188,,0101000020E610000026E4839ECDDA51C036AB3E575BE94440,2331,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177971,Botshabelo,South Africa,-29.233056,26.733056,,0101000020E6100000F722DA8EA9BB3A40F722DA8EA93B3DC0,2332,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177944,Tuy Hòa,Vietnam,13.0822,109.3162,,0101000020E6100000B1BFEC9E3C545B4060764F1E162A2A40,2333,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177798,Āwassa,Ethiopia,7.06,38.48,,0101000020E61000003D0AD7A3703D43403D0AD7A3703D1C40,2334,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177658,Unnao,India,26.539345,80.48782,,0101000020E61000006C956071381F5440D9429083128A3A40,2335,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177588,Baní,Dominican Republic,18.29,-70.33,,0101000020E610000085EB51B81E9551C00AD7A3703D4A3240,2336,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177563,Moratuwa,Sri Lanka,6.788071,79.891281,,0101000020E6100000F5A276BF0AF953403EB48F15FC261B40,2337,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177219,Bielsko-Biała,Poland,49.822377,19.058384,,0101000020E6100000139CFA40F20E3340C6FD47A643E94840,2338,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177209,Hugli-Chinsurah,India,22.9,88.39,,0101000020E6100000295C8FC2F51856406666666666E63640,2339,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177201,Saarbrücken,Germany,49.2343618,6.9963794,,0101000020E6100000E6A1A5E14AFC1B4042374591FF9D4840,2340,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177169,Benguela,Angola,-12.58,13.4,,0101000020E6100000CDCCCCCCCCCC2A40295C8FC2F52829C0,2341,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177087,Bacău,Romania,46.583333,26.916667,,0101000020E61000008B5242B0AAEA3A40BBD6DEA7AA4A4740,2342,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177011,Prachuap Khiri Khan,Thailand,11.816667,99.8,,0101000020E61000003333333333F35840E371512D22A22740,2343,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177009,Salmiya,Kuwait,29.335294,48.071561,,0101000020E6100000A4552DE928094840878BDCD3D5553D40,2344,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
177000,Owo,Nigeria,"7,200","5,581",,0101000020E61000006DE7FBA9F1521640CDCCCCCCCCCC1C40,2345,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176973,Guarapuava,Brazil,-25.364621,-51.47578,,0101000020E6100000A20BEA5BE6BC49C0506F46CD575D39C0,2346,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176909,MANAMA,Bahrain,26.216667,50.583333,,0101000020E6100000BBD6DEA7AA4A4940581F0F7D77373A40,2347,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176851,Split,Croatia,43.508132,16.440193,,0101000020E61000009AED0A7DB07030408A0629780AC14540,2348,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176713,Kumilla,Bangladesh,23.4601447,91.1812401,কুমিল্লা,0101000020E6100000528E137099CB564080ED050BCC753740,2349,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176525,Mangaung,South Africa,-29.116667,26.216667,,0101000020E6100000581F0F7D77373A40BE8575E3DD1D3DC0,2350,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176504,Aksaray,Turkey,38.36869,34.03698,,0101000020E6100000944DB9C2BB0441405E2EE23B312F4340,2351,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176370,Ube,Japan,34.00303,131.221733,宇部市,0101000020E610000035EECD6F1867604015747B4963004140,2352,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176349,Việt Trì,Vietnam,21.322609,105.399935,,0101000020E6100000A661F88898595A403065E08096523540,2353,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176139,Béjaïa,Algeria,36.75089,5.056733,بجاية,0101000020E6100000776A2E37183A14405C72DC291D604240,2354,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176048,Hamm,Germany,51.6615566,7.81666112944,,0101000020E6100000D86FABD042441F40FAB9FCE2ADD44940,2355,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176046,Anjō,Japan,34.959986,137.08716,安城市,0101000020E61000009FB0C403CA226140164F3DD2E07A4140,2356,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
176000,Ikare,Nigeria,"7,537","5,778",,0101000020E6100000E9263108AC1C1740D9CEF753E3251E40,2357,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175675,Phetchaburi,Thailand,12.964922,99.642588,,0101000020E610000055336B2920E95840BF61A2410AEE2940,2358,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175670,Gregorio de Laferrere,Argentina,-34.749748,-58.584591,,0101000020E61000009A44BDE0D34A4DC0E61E12BEF75F41C0,2359,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175639,Tachikawa,Japan,35.714069,139.408007,立川市,0101000020E61000004031B2640E6D6140310BED9C66DB4140,2360,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175502,Modena,Italy,44.648837,10.920087,,0101000020E610000013F3ACA415D72540A6B73F170D534640,2361,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175497,Le Havre,France,49.49437,0.107929,,0101000020E6100000643C4A253CA1BB3FD00F238447BF4840,2362,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175455,Jacobabad,Pakistan,28.281989,68.437904,جیکب آباد,0101000020E610000068B27F9E061C5140EDD45C6E30483C40,2363,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175178,Zlatoust,Russia,55.166667,59.666667,,0101000020E61000004529215855D54D404529215855954B40,2364,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175140,Garden Grove,USA,33.7788,-117.9605,,0101000020E6100000B6F3FDD4787D5DC0F90FE9B7AFE34040,2365,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175103,San Carlos,Philippines,15.928056,120.348889,,0101000020E6100000C93B873254165E4091B6F1272ADB2F40,2366,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175047,Raiganj,India,25.61853,88.125584,,0101000020E6100000A8397991090856404A9869FB579E3940,2367,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
175000,Yola,Nigeria,"9,196","12,495",,0101000020E61000003D0AD7A370FD28403108AC1C5A642240,2368,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174974,Nossa Senhora do Socorro,Brazil,-10.856698,-37.08132,,0101000020E61000005F419AB1688A42C0E318C91EA1B625C0,2369,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174931,Naga,Philippines,13.621775,123.194824,,0101000020E6100000751E15FF77CC5E40D8F0F44A593E2B40,2371,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174619,Miri,Malaysia,4.399493,113.991383,,0101000020E6100000DDB3AED1727F5C4078EC67B114991140,2372,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174589,Isiro,Democratic Republic of the Congo,2.77,27.62,,0101000020E61000001F85EB51B89E3B40295C8FC2F5280640,2373,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174493,Kamensk-Uralsky,Russia,56.4,61.933333,,0101000020E610000087A3AB7477F74E403333333333334C40,2374,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174472,Lubuklinggau,Indonesia,-3.296667,102.861667,,0101000020E6100000B742588D25B75940616BB6F2925F0AC0,2375,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174436,Leganés,Spain,40.331951,-3.768655,,0101000020E61000004A41B79734260EC0EF6FD05E7D2A4440,2376,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174433,Banda Aceh,Indonesia,5.55,95.316667,,0101000020E61000003C2EAA4544D457403333333333331640,2377,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174402,Temirtau,Kazakhstan,50.050961,72.966074,,0101000020E610000005E10A28D43D52408C2FDAE385064940,2378,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174402,Phusro,India,23.762264,86.002069,,0101000020E610000078D503E6218055400BEBC6BB23C33740,2379,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174364,Panabo,Philippines,7.308707,125.684118,,0101000020E6100000B726DD96C86B5F40622F14B01D3C1D40,2380,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174355,Adityapur,India,22.79077,86.166118,,0101000020E6100000B95164ADA18A55406DA818E76FCA3640,2381,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174230,Carúpano,Venezuela,10.672222,-63.240278,,0101000020E610000062F9F36DC19E4FC0AD4D637B2D582540,2382,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174164,Alappuzha,India,9.498067,76.338848,,0101000020E6100000299485AFAF155340056F48A302FF2240,2383,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174139,Muridike,Pakistan,31.816091,74.252963,مریدکے,0101000020E61000004606B98B30905240588FFB56EBD03F40,2384,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174080,Ayacucho,Peru,-13.935963,-74.030012,,0101000020E6100000349F73B7EB8152C03788D68A36DF2BC0,2385,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
174047,Norwich,United Kingdom,52.630886,1.297355,,0101000020E610000052D50451F7C1F43F8BC058DFC0504A40,2386,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173960,Basel,Switzerland,47.567442,7.597551,,0101000020E6100000B5C4CA68E4631E403C3080F0A1C84740,2387,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173936,Pilsen,Czech Republic,49.738431,13.373637,,0101000020E6100000AF264F594DBF2A4021AD31E884DE4840,2388,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173922,Sóc Trăng,Vietnam,9.600369,105.959954,,0101000020E610000085EAE6E26F7D5A408010C99063332340,2389,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173837,Bitung,Indonesia,1.132181,124.630337,,0101000020E61000005C1D007157285F40F47002D3691DF23F,2390,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173761,Tomakomai,Japan,42.639784,141.596773,苫小牧市,0101000020E610000059C4B0C318B3614085402E71E4514540,2391,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173625,Korhogo,Côte d'Ivoire,"9,457","-5,632",,0101000020E6100000BA490C022B8716C0448B6CE7FBE92240,2392,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173588,Kamakura,Japan,35.319031,139.550703,鎌倉市,0101000020E6100000E4D9E55B9F71614081B4FF01D6A84140,2393,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173531,Tlemcen,Algeria,34.882776,-1.31667,تلمسان,0101000020E610000037FDD98F1411F5BFCBD8D0CDFE704140,2394,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173366,Chattanooga,USA,35.0665,-85.2471,,0101000020E6100000DDB5847CD04F55C08D976E1283884140,2395,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173350,Olsztyn,Poland,53.778422,20.480119,,0101000020E61000002F302B14E97A3440533E0455A3E34A40,2396,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173100,Afyonkarahisar,Turkey,38.754167,30.540278,,0101000020E610000090BFB4A84F8A3E40795C548B88604340,2397,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
173000,Gwagwalada,Nigeria,"8,948","7,076",,0101000020E6100000E7FBA9F1D24D1C404C37894160E52140,2398,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172919,Chicoloapan de Juárez,Mexico,19.432608,-99.133208,,0101000020E610000032E4D87A86C858C0EBFCDB65BF6E3340,2399,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172794,Oceanside,USA,33.2246,-117.3062,,0101000020E61000004182E2C798535DC03F575BB1BF9C4040,2400,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172778,Calbayog,Philippines,12.066667,124.6,,0101000020E61000006666666666265F40E371512D22222840,2401,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172728,Carolina,Puerto Rico,18.380782,-65.957387,,0101000020E610000065A71FD4457D50C0CDE7DCED7A613240,2402,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172638,Jackson,USA,32.3158,-90.2128,,0101000020E6100000AF25E4839E8D56C0D50968226C284040,2403,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172583,Iwata,Japan,34.663979,137.866468,磐田市,0101000020E6100000FA60191BBA3B61408A1D8D43FD544140,2404,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172499,Prato,Italy,43.877705,11.102228,,0101000020E61000009278793A5734264091442FA358F04540,2405,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172402,São José de Ribamar,Brazil,-2.563179,-44.055709,,0101000020E6100000E38BF678210746C0145AD6FD638104C0,2406,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172389,Fort Lauderdale,USA,26.1413,-80.1439,,0101000020E61000003E7958A8350954C0C0EC9E3C2C243A40,2407,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172339,Muzaffargarh,Pakistan,30.070278,71.193333,مظفر گڑھ,0101000020E6100000340F60915FCC5140D7A02FBDFD113E40,2408,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172275,Phetchabun,Thailand,16.301669,101.11928,,0101000020E610000048C49448A24759408F37F92D3A4D3040,2409,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172213,Ilam,Iran,33.6375,46.422778,ایلام,0101000020E6100000F1BBE9961D3647409A99999999D14040,2410,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172137,Saint-Paul,Réunion,-21.014047,55.269527,,0101000020E6100000CA3159DC7FA24B405F9B8D95980335C0,2411,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
172110,Castellon de la Plana,Spain,39.986356,-0.051325,,0101000020E6100000D734EF384547AABF501BD5E940FE4340,2412,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171990,Santa Rosa,USA,38.4468,-122.7061,,0101000020E610000029ED0DBE30AD5EC029ED0DBE30394340,2413,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171932,Ibirité,Brazil,-20.023437,-44.060349,,0101000020E610000054AC1A84B90746C030849CF7FF0534C0,2414,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171916,Chincha Alta,Peru,-13.42553,-76.136711,,0101000020E610000039807EDFBF0853C00BEF7211DFD92AC0,2415,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171824,La Victoria,Venezuela,10.227778,-67.333611,,0101000020E61000007FA5F3E159D550C0207F69519F742440,2416,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171824,Townsville,Australia,-19.257622,146.817879,,0101000020E6100000BAA294102C5A6240E9BAF083F34133C0,2417,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171773,Pointe-à-Pitre,Guadeloupe,16.2411,-61.5331,,0101000020E6100000B1BFEC9E3CC44EC0CB10C7BAB83D3040,2418,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171482,Teresópolis,Brazil,-22.40964,-42.968229,,0101000020E6100000F70489EDEE7B45C02922C32ADE6836C0,2419,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171472,Sakura,Japan,35.719209,140.229634,佐倉市,0101000020E6100000970167295987614093FE5E0A0FDC4140,2420,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171386,Rancho Cucamonga,USA,34.1233,-117.5642,,0101000020E6100000CE1951DA1B645DC064CC5D4BC80F4140,2421,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
